,uuid,teos_volume,ammonia_volume,water_volume,ethanol_volume,dilution_volume_fraction,silica_mass_conc,silica_mass_fraction,ethanol_dilute_vol,sample_dilute_vol,well,dilute_well
0,89da42c0-d6c2-4797-816d-122cf69c896e,73.55980702210218,123.31177733838558,423.3607901260257,1079.7676255134866,1.4701958284920036,4.086530435991288,0.005029150673759095,0.0,1700.0,A1,C7
1,85960d22-ab40-4cb4-a325-6b021a6be6bb,107.03559391200542,378.0311167985201,636.6902710497379,578.2430182397366,1.01038652167876,5.9462392570495615,0.0071761091767369,0.0,1700.0,A2,C8
2,de29a3a6-f8a1-4a5c-91ac-5619a023658a,64.35041955672204,127.04698830842972,24.224999458529055,1484.3775926763192,1.680600098236257,3.574913512325287,0.004495951892705575,0.0,1700.0,A3,D1
3,51399e9b-be16-4017-b11e-6ed648524864,305.82564141601324,324.33586176484823,487.65609696507454,582.182399854064,0.35362411381804026,16.98979160423279,0.020547398694595487,1099.0,601.0,A4,D2
4,fe1c667e-1c75-4505-ae6f-3ac9ff380abd,294.86646803095937,301.9284223392606,24.224999458529055,1078.980110171251,0.36676710699168596,16.380967337226867,0.02032372925186497,1076.0,624.0,A5,D3
5,b95e9e19-0e75-49cc-a3c0-5a04ecc43d6b,266.7179565690458,60.54752471856773,163.4152453020215,1209.319273410365,0.40547446756017386,14.817209172630312,0.01839172900578731,1011.0,689.0,A6,D4
6,2402a10c-a5e0-47a1-80cf-13579864101f,320.99859584122896,294.60847517475486,636.863397359848,447.52953162416816,0.33690901714119276,17.832707628250123,0.02140593407495518,1127.0,573.0,A7,D5
7,02cf2067-1f41-45ff-b934-d79933ce0d9d,24.224999458529055,484.5000072196126,183.83526977151632,1007.439723550342,4.464285814070277,1.345791969919205,0.0016634559306727798,0.0,1700.0,A8,D6
8,5a500297-11d3-44b0-b7d9-98b6753df47b,86.16150995716453,121.01588638499379,24.224999458529055,1468.5976041993126,1.2551697559889237,4.786603542137146,0.0060159604029867125,0.0,1700.0,B1,D7
9,ae77b287-f241-4b36-8915-b9eaac29d424,356.5455858036876,135.2019378170371,194.0156996436417,1014.2367767356336,0.3033197597574994,19.807479752731325,0.024413031611753132,1184.0,516.0,B3,D8
