,uuid,teos_volume,ammonia_volume,water_volume,ethanol_volume,dilution_volume_fraction,silica_mass_conc,silica_mass_fraction,ethanol_dilute_vol,sample_dilute_vol,well,dilute_well
0,ba69b584-1afd-4436-b67b-41028e68893b,65.67705012857914,68.946223706007,15.705124102532864,1549.671602062881,0.5777730348293507,10.398546899604797,0.012977565166185102,718.0,982.0,A1,C7
1,f25a70f2-6079-4953-8b41-51b60e129fe1,198.52161407470703,129.93652299046516,85.46675555408001,1286.0751073807478,0.19114507379105175,31.43162353515625,0.03809436820516894,1375.0,325.0,A2,C8
2,f0a886af-f326-4c5f-ba18-ac69dd3177b9,17.873642407357693,12.064686696976423,128.25593650341034,1541.8057343922555,2.123038366024818,2.8299064661979676,0.0035051349215641224,0.0,1700.0,A3,D1
3,1468528a-c926-4cdf-8982-dc31a2cc397b,224.27186965942383,84.11612436175346,252.6921659708023,1138.9198400080204,0.16919834230237388,35.508622119140625,0.04202832173668182,1412.0,288.0,A4,D2
4,1ac99397-b138-4836-a940-50a40a1ae83c,16.99999962002039,37.210725620388985,94.11061406135559,1551.678660698235,2.2321429070351386,2.69158393983841,0.0033447238385059144,0.0,1700.0,A5,D3
5,38190afc-ea48-4c3b-8c2e-edd9cab5abf9,141.6102059185505,117.37509369850159,87.91628777980804,1353.0984126031399,0.2679639389356873,22.420927322769167,0.027350677605192414,1244.0,456.0,A6,D4
6,f0f8a098-6c89-409b-8fe3-ffd4b4f106a8,16.99999962002039,40.72069227695465,170.65878584980965,1471.6205222532153,2.2321429070351386,2.69158393983841,0.003305080543660896,0.0,1700.0,A7,D5
7,cbb3d083-994b-4677-b507-3cdc98c3861b,238.49985152482986,166.12965688109398,234.97323542833328,1060.3972561657429,0.15910462136064693,37.761316727447515,0.044464056138581946,1430.0,270.0,A8,D6
8,1c6baba0-ebdd-4e85-982c-5f83fe191312,76.6629509627819,155.65201044082642,74.71530847251415,1392.9697301238775,0.4949774055769218,12.13792777671814,0.014890798265197822,859.0,841.0,B1,D7
9,bdbbf131-7db4-4768-846e-2de75e623ef2,252.95252799987793,99.75491985678673,142.94697418808937,1204.345577955246,0.1500140317690238,40.04958688964844,0.04797416825975601,1445.0,255.0,B3,D8
10,81c188d3-242b-4913-b293-cf022d523bf1,251.42513662576675,38.61409164965153,247.43314683437347,1162.5276248902082,0.15092535726811537,39.80775734939576,0.047190466568027986,1443.0,257.0,B4,E1
11,ff983e1b-2a80-4131-ac10-7f8fdef11fec,76.86863392591476,108.57414528727531,35.336849838495255,1479.2203709483147,0.4936529587347808,12.170493245697022,0.015076964539930135,861.0,839.0,B5,E3
12,5807e74f-9d51-4612-840f-1e9e913af112,182.05496966838837,29.899651929736137,205.70984035730362,1282.3355380445719,0.20843390675106357,28.824484910583497,0.034645994768949424,1346.0,354.0,B6,E4
13,08189d6c-3d71-412d-bdd8-9aec48c0b3a7,167.341348528862,135.80031767487526,173.4950803220272,1223.3632534742355,0.22676062374914951,26.494899778747563,0.03178080131592547,1315.0,385.0,B8,E5
14,52812388-4002-435e-a8df-fc39c962903f,90.77999778091908,13.94000006839633,120.86999416351318,1474.4100079871714,0.41800429058177924,14.373058208656312,0.01768445057289506,989.0,711.0,C1,E6
15,2e8bb17e-1309-48a3-b163-fc3b9d98c2ce,90.77999778091908,13.94000006839633,120.86999416351318,1474.4100079871714,0.41800429058177924,14.373058208656312,0.01768445057289506,989.0,711.0,C2,E8
16,bdbab155-503c-455f-a133-8cd6be1edaff,90.77999778091908,13.94000006839633,120.86999416351318,1474.4100079871714,0.41800429058177924,14.373058208656312,0.01768445057289506,989.0,711.0,C3,F1
17,51c0142b-f0e3-4fe5-8733-f22fc5bc5b10,90.77999778091908,13.94000006839633,120.86999416351318,1474.4100079871714,0.41800429058177924,14.373058208656312,0.01768445057289506,989.0,711.0,C4,
18,fde8e8a8-dbf8-4c34-96d0-07d004f97c02,90.77999778091908,13.94000006839633,120.86999416351318,1474.4100079871714,0.41800429058177924,14.373058208656312,0.01768445057289506,989.0,711.0,C5,
19,f9c5e673-ef4c-4e1e-832d-307ab7bd2d99,90.77999778091908,13.94000006839633,120.86999416351318,1474.4100079871714,0.41800429058177924,14.373058208656312,0.01768445057289506,989.0,711.0,C6,
